index,year,accident,accident_url,infobox,Accident title,Date,Location,Coordinates,Cause,Deaths
200,2015,/wiki/Anekal_derailment,https://en.wikipedia.org//wiki/Anekal_derailment,"{'Date': '13 February 2015 07:35 IST (UTC+05:30)', 'Accident title': 'Anekal derailment', 'Location': 'Anekal, Karnataka', 'Coordinates': '12°43′05″N 77°42′39″E\ufeff / \ufeff12.718072°N 77.710795°E\ufeff / 12.718072; 77.710795Coordinates: 12°43′05″N 77°42′39″E\ufeff / \ufeff12.718072°N 77.710795°E\ufeff / 12.718072; 77.710795', 'Country': 'India', 'Line': 'Bangalore City Junction – Ernakulam Junction', 'Operator': 'South Western Railway', 'Incident type': 'Derailment', 'Cause': 'Broken Rail[1]', 'Trains': '1', 'Deaths': '10[2]', 'Injured': '150+', 'Damage': '₹1.11 crore (equivalent to ₹1.4\xa0crore, US$190,000, €160,000 or £140,000 in 2020)[1]'}",Anekal derailment,13 February 2015 07:35 IST (UTC+05:30),"Anekal, Karnataka", 12.718072; 77.710795,Broken Rail[1],10[2]
200,2015,/wiki/Dien_Sanh_train_crash,https://en.wikipedia.org//wiki/Dien_Sanh_train_crash,"{'Date': '10 March 2015 22:15', 'Accident title': 'Dien Sanh train crash', 'Location': 'Diên Sanh, Hải Lăng District, Quảng Trị Province', 'Country': 'Vietnam', 'Line': 'North–South Railway', 'Operator': 'Vietnam Railways', 'Incident type': 'Vehicle obstructing line', 'Trains': '1', 'Passengers': '~600', 'Deaths': '1', 'Injured': '4 serious', 'Damage': 'VND 23 billion'}",Dien Sanh train crash,10 March 2015 22:15,"Diên Sanh, Hải Lăng District, Quảng Trị Province",,,1
200,2015,/wiki/Eckwersheim_derailment,https://en.wikipedia.org//wiki/Eckwersheim_derailment,"{'Date': '14\xa0November\xa02015\xa0(2015-11-14) 15:05 (CET)', 'Accident title': 'Eckwersheim derailment', 'Location': 'Eckwersheim, Bas-Rhin', 'Coordinates': '48°41′25″N 7°42′19″E\ufeff / \ufeff48.6902°N 7.7053°E\ufeff / 48.6902; 7.7053Coordinates: 48°41′25″N 7°42′19″E\ufeff / \ufeff48.6902°N 7.7053°E\ufeff / 48.6902; 7.7053', 'Country': 'France', 'Line': 'LGV Est phase 2', 'Operator': 'SNCF', 'Incident type': 'Derailment', 'Cause': 'Excessive speed on curve due to late braking[1]', 'Trains': 'One', 'Passengers': '4[a]', 'Crew': '49[6][7]', 'Deaths': '11[3]', 'Injured': '42,[4] including 22 seriously injured[5]'}",Eckwersheim derailment,14 November 2015 (2015-11-14) 15:05 (CET),"Eckwersheim, Bas-Rhin", 48.6902; 7.7053,Excessive speed on curve due to late braking[1],11[3]
200,2015,/wiki/MV_Emsmoon,https://en.wikipedia.org//wiki/MV_Emsmoon,No infobox,,,,,,
200,2015,/wiki/2015_Halifax_train_crash,https://en.wikipedia.org//wiki/2015_Halifax_train_crash,"{'Date': 'March 9, 2015', 'Accident title': '2015 Halifax train crash', 'Location': 'Halifax, North Carolina', 'Country': 'United States', 'Operator': 'Amtrak', 'Incident type': 'Vehicle obstructing track', 'Cause': 'Truck had trouble making a turn at the level crossing', 'Trains': '1', 'Passengers': '213', 'Crew': '8', 'Injured': '55', 'Damage': 'Tractor-trailer hauling electrical equipment destroyed, Amtrak locomotive and baggage car damaged'}",2015 Halifax train crash,"March 9, 2015","Halifax, North Carolina",,Truck had trouble making a turn at the level crossing,
200,2015,/wiki/Harda_twin_train_derailment,https://en.wikipedia.org//wiki/Harda_twin_train_derailment,"{'Date': '4 August 2015, 23:30 IST', 'Accident title': 'Harda twin train derailment', 'Location': 'Near Kurawan station, Harda district, Madhya Pradesh, India', 'Coordinates': '22°13′24″N 76°55′50″E\ufeff / \ufeff22.22320°N 76.93053°E\ufeff / 22.22320; 76.93053', 'Country': 'India', 'Line': 'Khandwa-Itarsi Railway line', 'Operator': 'Indian Railways', 'Incident type': 'Derailment', 'Cause': 'Trackbed washed away', 'Trains': 'Two', 'Passengers': '300+', 'Deaths': '31', 'Injured': '~100'}",Harda twin train derailment,"4 August 2015, 23:30 IST","Near Kurawan station, Harda district, Madhya Pradesh, India", 22.22320; 76.93053,Trackbed washed away,31
200,2015,/wiki/Ibbenb%C3%BCren_train_collision,https://en.wikipedia.org//wiki/Ibbenb%C3%BCren_train_collision,"{'Date': '16 May 2015 11:31 CEST (09:31 UTC)', 'Accident title': 'Ibbenbüren train collision', 'Location': 'Ibbenbüren, North Rhine-Westphalia', 'Country': 'Germany', 'Line': 'Löhne–Rheine railway', 'Operator': 'WestfalenBahn', 'Incident type': 'Collision with road vehicle', 'Cause': 'Vehicle obstructing line', 'Trains': '1', 'Passengers': '43', 'Crew': '2', 'Deaths': '2', 'Injured': '41'}",Ibbenbüren train collision,16 May 2015 11:31 CEST (09:31 UTC),"Ibbenbüren, North Rhine-Westphalia",,Vehicle obstructing line,2
200,2015,/wiki/Johannesburg_train_crash,https://en.wikipedia.org//wiki/Johannesburg_train_crash,"{'Date': '28 April 2015 07:10', 'Accident title': 'Johannesburg train crash', 'Location': 'Denver station, Johannesburg', 'Coordinates': '26°12′21″S 28°05′49″E\ufeff / \ufeff26.20583°S 28.09694°E\ufeff / -26.20583; 28.09694', 'Country': 'South Africa', 'Line': 'Johannesburg - Pretoria', 'Operator': 'Metrorail Gauteng', 'Incident type': 'Rear-end collision', 'Cause': 'SPAD, Overspeeding[1]', 'Trains': '2', 'Passengers': '900', 'Deaths': '1', 'Injured': '~240', 'Damage': 'R17.5 million'}",Johannesburg train crash,28 April 2015 07:10,"Denver station, Johannesburg", -26.20583; 28.09694,"SPAD, Overspeeding[1]",1
200,2015,/wiki/2015_Mount_Carbon_train_derailment,https://en.wikipedia.org//wiki/2015_Mount_Carbon_train_derailment,"{'Date': 'February 16, 2015 13:15 EST (18:15 GMT)', 'Accident title': '2015 Mount Carbon train derailment', 'Location': 'Mount Carbon, West Virginia', 'Coordinates': '38°8′55.38″N 81°17′34.07″W\ufeff / \ufeff38.1487167°N 81.2927972°W\ufeff / 38.1487167; -81.2927972Coordinates: 38°8′55.38″N 81°17′34.07″W\ufeff / \ufeff38.1487167°N 81.2927972°W\ufeff / 38.1487167; -81.2927972', 'Country': 'United States', 'Line': 'CSX Huntington Division, New River Subdivision', 'Operator': 'CSX Transportation', 'Incident type': 'Derailment', 'Cause': 'Broken Rail[1]', 'Trains': '1', 'Injured': '1 [2]', 'Damage': 'Large fire, 24 tank cars,[1] One home destroyed, release of 378,000 gallons of crude oil'}",2015 Mount Carbon train derailment,"February 16, 2015 13:15 EST (18:15 GMT)","Mount Carbon, West Virginia", 38.1487167; -81.2927972,Broken Rail[1],
200,2015,/wiki/2015_Oxnard_train_derailment,https://en.wikipedia.org//wiki/2015_Oxnard_train_derailment,"{'Date': 'February 24, 2015 5:44 a.m. local time (13:44 UTC)', 'Accident title': '2015 Oxnard train derailment', 'Location': 'Oxnard, California', 'Coordinates': '34°11′50″N 119°08′32″W\ufeff / \ufeff34.19712°N 119.14227°W\ufeff / 34.19712; -119.14227Coordinates: 34°11′50″N 119°08′32″W\ufeff / \ufeff34.19712°N 119.14227°W\ufeff / 34.19712; -119.14227', 'Country': 'United States', 'Line': 'Ventura County Line', 'Operator': 'Metrolink', 'Incident type': 'Road crossing collision', 'Cause': 'Truck driver mistakenly turning onto railroad tracks', 'Trains': '1', 'Vehicles': '2', 'Passengers': '51', 'Crew': '3', 'Deaths': '1', 'Injured': '33'}",2015 Oxnard train derailment,"February 24, 2015 5:44 a.m. local time (13:44 UTC)","Oxnard, California", 34.19712; -119.14227,Truck driver mistakenly turning onto railroad tracks,1
200,2015,/wiki/2015_Phachi_collision,https://en.wikipedia.org//wiki/2015_Phachi_collision,"{'Date': '26 March 2015 22:15', 'Accident title': '2015 Phachi collision', 'Location': 'Phachi District', 'Country': 'Thailand', 'Operator': 'State Railway of Thailand', 'Incident type': 'Rear-end collision', 'Cause': 'Under investigation, suspected SPAD', 'Trains': '2', 'Passengers': '150', 'Injured': '52 (3 serious)'}",2015 Phachi collision,26 March 2015 22:15,Phachi District,,"Under investigation, suspected SPAD",
200,2015,/wiki/2015_Philadelphia_train_derailment,https://en.wikipedia.org//wiki/2015_Philadelphia_train_derailment,"{'Date': 'May 12, 2015; 6 years ago 9:23 p.m. EDT (UTC−4)', 'Accident title': '2015 Philadelphia train derailment', 'Location': 'Port Richmond, Philadelphia, Pennsylvania', 'Coordinates': '40°00′06″N 75°05′37″W\ufeff / \ufeff40.00167°N 75.09361°W\ufeff / 40.00167; -75.09361Coordinates: 40°00′06″N 75°05′37″W\ufeff / \ufeff40.00167°N 75.09361°W\ufeff / 40.00167; -75.09361', 'Line': 'Northeast Regional', 'Operator': 'Amtrak', 'Incident type': 'Derailment', 'Cause': 'Loss of situational awareness by train engineer', 'Trains': '1 (locomotive plus seven cars)', 'Passengers': '238', 'Crew': '5', 'Deaths': '8[1]', 'Injured': '200+ (11 critical)[2]'}",2015 Philadelphia train derailment,"May 12, 2015; 6 years ago 9:23 p.m. EDT (UTC−4)","Port Richmond, Philadelphia, Pennsylvania", 40.00167; -75.09361,Loss of situational awareness by train engineer,8[1]
200,2015,/wiki/Rafz_train_crash,https://en.wikipedia.org//wiki/Rafz_train_crash,"{'Date': '20 February 2015 06:43 CET (UTC+01:00)', 'Accident title': 'Rafz train crash', 'Location': 'Rafz', 'Coordinates': '47°36′12″N 8°32′36″E\ufeff / \ufeff47.6034°N 8.5434°E\ufeff / 47.6034; 8.5434Coordinates: 47°36′12″N 8°32′36″E\ufeff / \ufeff47.6034°N 8.5434°E\ufeff / 47.6034; 8.5434', 'Country': 'Switzerland', 'Line': 'Eglisau–Neuhausen railway line', 'Operator': 'Interregio and S-Bahn', 'Incident type': 'Side collision', 'Cause': 'Under investigation (suspected SPAD)', 'Trains': 'Two', 'Injured': '6'}",Rafz train crash,20 February 2015 06:43 CET (UTC+01:00),Rafz, 47.6034; 8.5434,Under investigation (suspected SPAD),
200,2015,/wiki/2015_Tennessee_train_derailment,https://en.wikipedia.org//wiki/2015_Tennessee_train_derailment,"{'Date': '2 July 2015', 'Accident title': '2015 Tennessee train derailment', 'Location': 'Maryville, Tennessee', 'Coordinates': '35°45′39″N 84°01′28″W\ufeff / \ufeff35.7608016°N 84.02437429999998°W\ufeff / 35.7608016; -84.02437429999998', 'Operator': 'CSX Transportation', 'Incident type': 'Derailment', 'Cause': 'Overheated journal (Roller bearings)[1]', 'Trains': 'One', 'Injured': '197[1]', 'Damage': '$272,000[1]'}",2015 Tennessee train derailment,2 July 2015,"Maryville, Tennessee", 35.7608016; -84.02437429999998,Overheated journal (Roller bearings)[1],
200,2015,/wiki/2015_Uttar_Pradesh_train_accident,https://en.wikipedia.org//wiki/2015_Uttar_Pradesh_train_accident,"{'Date': '20 March 2015 09:10', 'Accident title': '2015 Uttar Pradesh train accident', 'Location': 'Bachhrawan, Raebareli, Uttar Pradesh', 'Country': 'India', 'Line': 'Varanasi-Rae Bareli-Lucknow line', 'Operator': 'Indian Railways', 'Incident type': 'Derailment', 'Cause': 'Under investigation, brake failure suspected', 'Trains': '1', 'Passengers': '400+', 'Crew': '85', 'Deaths': '58', 'Injured': '150+'}",2015 Uttar Pradesh train accident,20 March 2015 09:10,"Bachhrawan, Raebareli, Uttar Pradesh",,"Under investigation, brake failure suspected",58
200,2015,/wiki/Valhalla_train_crash,https://en.wikipedia.org//wiki/Valhalla_train_crash,not a train accident,,,,,,
200,2015,/wiki/2015_Wootton_Bassett_rail_incident,https://en.wikipedia.org//wiki/2015_Wootton_Bassett_rail_incident,"{'Date': '7 March 2015 17:25 UTC', 'Accident title': '2015 Wootton Bassett rail incident', 'Location': 'Wooton Bassett Junction, Wiltshire', 'Coordinates': '51°32′07″N 1°54′20″W\ufeff / \ufeff51.53528°N 1.90556°W\ufeff / 51.53528; -1.90556', 'Country': 'United Kingdom', 'Line': 'Great Western Main Line and South Wales Main Line', 'Operator': 'West Coast Railway Company First Great Western', 'Incident type': 'SPAD', 'Cause': 'Traincrew error: mishandling of AWS and braking system on train.', 'Trains': 'Two', 'Passengers': '717', 'Crew': '~45', 'Injured': 'None', 'Damage': 'None'}",2015 Wootton Bassett rail incident,7 March 2015 17:25 UTC,"Wooton Bassett Junction, Wiltshire", 51.53528; -1.90556,Traincrew error: mishandling of AWS and braking system on train.,
201,2016,/wiki/2016_Djebel_Jelloud_train_accident,https://en.wikipedia.org//wiki/2016_Djebel_Jelloud_train_accident,"{'Date': '28 December 2016 6:00 CET', 'Accident title': '2016 Djebel Jelloud train accident', 'Location': 'Djebel Jelloud, Tunis', 'Country': 'Tunisia', 'Incident type': 'collision', 'Cause': 'The speed of the bus driver, and other indirect causes.', 'Trains': '1 (train and bus)', 'Deaths': '5', 'Injured': 'about 52'}",2016 Djebel Jelloud train accident,28 December 2016 6:00 CET,"Djebel Jelloud, Tunis",,"The speed of the bus driver, and other indirect causes.",5
201,2016,/wiki/2016_Es%C3%A9ka_train_derailment,https://en.wikipedia.org//wiki/2016_Es%C3%A9ka_train_derailment,"{'Date': '21 October 2016 11:00 WAT', 'Accident title': '2016 Eséka train derailment', 'Location': 'Eséka, Centre Region', 'Coordinates': '03°38′41″N 10°46′17″E\ufeff / \ufeff3.64472°N 10.77139°E\ufeff / 3.64472; 10.77139', 'Country': 'Cameroon', 'Line': 'Yaoundé - Douala', 'Operator': 'Camrail (Comazar)', 'Incident type': 'Derailment', 'Cause': 'Under investigation', 'Trains': '1', 'Passengers': '~1,300', 'Deaths': '79[1]', 'Injured': '551[1]'}",2016 Eséka train derailment,21 October 2016 11:00 WAT,"Eséka, Centre Region", 3.64472; 10.77139,Under investigation,79[1]
201,2016,/wiki/2016_Hoboken_train_crash,https://en.wikipedia.org//wiki/2016_Hoboken_train_crash,"{'Date': 'September\xa029,\xa02016\xa0(2016-09-29) about 8:38 a.m. EDT (UTC-4)[1]', 'Accident title': '2016 Hoboken train crash', 'Location': 'Hoboken, New Jersey', 'Coordinates': '40°44′5.64″N 74°1′40.08″W\ufeff / \ufeff40.7349000°N 74.0278000°W\ufeff / 40.7349000; -74.0278000Coordinates: 40°44′5.64″N 74°1′40.08″W\ufeff / \ufeff40.7349000°N 74.0278000°W\ufeff / 40.7349000; -74.0278000', 'Country': 'United States', 'Line': 'Pascack Valley Line', 'Operator': 'NJ Transit', 'Cause': ""Train operator's fatigue due to undiagnosed sleep apnea[2]"", 'Deaths': '1', 'Injured': '114'}",2016 Hoboken train crash,"September 29, 2016 (2016-09-29) about 8:38 a.m. EDT (UTC-4)[1]","Hoboken, New Jersey", 40.7349000; -74.0278000,Train operator's fatigue due to undiagnosed sleep apnea[2],1
201,2016,/wiki/Andria%E2%80%93Corato_train_collision,https://en.wikipedia.org//wiki/Andria%E2%80%93Corato_train_collision,"{'Date': '12\xa0July\xa02016\xa0(2016-07-12) 11:06 CEST (09:06 UTC)', 'Accident title': 'Andria–Corato train collision', 'Location': 'Andria, Apulia', 'Coordinates': '41°11′51.5″N 16°21′36.8″E\ufeff / \ufeff41.197639°N 16.360222°E\ufeff / 41.197639; 16.360222Coordinates: 41°11′51.5″N 16°21′36.8″E\ufeff / \ufeff41.197639°N 16.360222°E\ufeff / 41.197639; 16.360222', 'Country': 'Italy', 'Line': 'Bari–Barletta railway', 'Operator': 'Ferrotramviaria', 'Incident type': 'Head-on collision', 'Cause': 'Under investigation; possible human error', 'Trains': '2', 'Deaths': '23 (2 drivers, 1 conductor, 1 off-duty conductor, 19 passengers)', 'Injured': '54'}",Andria–Corato train collision,12 July 2016 (2016-07-12) 11:06 CEST (09:06 UTC),"Andria, Apulia", 41.197639; 16.360222,Under investigation; possible human error,"23 (2 drivers, 1 conductor, 1 off-duty conductor, 19 passengers)"
201,2016,/wiki/Bad_Aibling_rail_accident,https://en.wikipedia.org//wiki/Bad_Aibling_rail_accident,"{'Date': '9 February 2016 06:47 CET (05:47 UTC)[1]', 'Accident title': 'Bad Aibling rail accident', 'Location': 'Bad Aibling, Bavaria', 'Country': 'Germany', 'Line': 'DB Netze Mangfall Valley Railway', 'Operator': 'Bayerische Oberlandbahn ""Meridian""', 'Incident type': 'Head-on collision', 'Cause': ""Signalman's error"", 'Trains': '2', 'Passengers': '±150[1]', 'Deaths': '12[2][3][4][5][6][7]', 'Injured': '85[1][3][4][5][8]', 'Damage': '200\xa0m (650\xa0ft) track[9]'}",Bad Aibling rail accident,9 February 2016 06:47 CET (05:47 UTC)[1],"Bad Aibling, Bavaria",,Signalman's error,12[2][3][4][5][6][7]
201,2016,"/wiki/2016_Chester,_Pennsylvania,_train_derailment","https://en.wikipedia.org//wiki/2016_Chester,_Pennsylvania,_train_derailment","{'Date': 'April 3, 2016 7:50 a.m. EDT (UTC−4)', 'Accident title': '2016 Chester, Pennsylvania, train derailment', 'Location': 'Chester, Pennsylvania', 'Coordinates': '39°49′59.0″N 75°23′40.1″W\ufeff / \ufeff39.833056°N 75.394472°W\ufeff / 39.833056; -75.394472Coordinates: 39°49′59.0″N 75°23′40.1″W\ufeff / \ufeff39.833056°N 75.394472°W\ufeff / 39.833056; -75.394472', 'Country': 'United States', 'Line': 'Palmetto', 'Operator': 'Amtrak', 'Incident type': 'Obstruction on line and consequent derailment', 'Cause': 'The train struck a backhoe', 'Trains': '1 (a single ACS-64 locomotive and several Amfleet coaches)', 'Passengers': '337', 'Crew': '7', 'Deaths': '2 track workers', 'Injured': '41', 'Damage': 'Passenger cars damaged; total damages $2.2 million (estimate)'}","2016 Chester, Pennsylvania, train derailment","April 3, 2016 7:50 a.m. EDT (UTC−4)","Chester, Pennsylvania", 39.833056; -75.394472,The train struck a backhoe,2 track workers
201,2016,/wiki/2016_Cimarron_train_derailment,https://en.wikipedia.org//wiki/2016_Cimarron_train_derailment,"{'Date': 'March 14, 2016 12:02 a.m. local time (5:02 UTC)', 'Accident title': '2016 Cimarron train derailment', 'Location': 'Cimarron, Kansas', 'Coordinates': '37°48′31″N 100°22′55″W\ufeff / \ufeff37.808598°N 100.381975°W\ufeff / 37.808598; -100.381975Coordinates: 37°48′31″N 100°22′55″W\ufeff / \ufeff37.808598°N 100.381975°W\ufeff / 37.808598; -100.381975', 'Country': 'United States', 'Line': 'BNSF', 'Operator': 'Amtrak', 'Incident type': 'Derailment', 'Cause': 'Track displaced by runaway Road Truck.', 'Trains': '1', 'Vehicles': '1', 'Passengers': '130', 'Crew': '14', 'Deaths': '0', 'Injured': '28 (including 2 critically)', 'Damage': 'more than $1.4 million[1]'}",2016 Cimarron train derailment,"March 14, 2016 12:02 a.m. local time (5:02 UTC)","Cimarron, Kansas", 37.808598; -100.381975,Track displaced by runaway Road Truck.,0
201,2016,/wiki/2016_Croydon_tram_derailment,https://en.wikipedia.org//wiki/2016_Croydon_tram_derailment,"{'Date': '9 November 2016 06:07 GMT', 'Accident title': '2016 Croydon tram derailment', 'Location': 'Close to Sandilands tram stop, Croydon, London', 'Coordinates': '51°22′27″N 0°04′32″W\ufeff / \ufeff51.3743°N 0.0755°W\ufeff / 51.3743; -0.0755Coordinates: 51°22′27″N 0°04′32″W\ufeff / \ufeff51.3743°N 0.0755°W\ufeff / 51.3743; -0.0755', 'Country': 'United Kingdom', 'Line': 'Tramlink', 'Operator': 'FirstGroup for Tramlink', 'Incident type': 'Derailment', 'Cause': 'Excessive speed on curve due to driver error (microsleep)', 'Trains': '1', 'Passengers': '69', 'Crew': '1', 'Deaths': '7', 'Injured': '62 (19 serious)'}",2016 Croydon tram derailment,9 November 2016 06:07 GMT,"Close to Sandilands tram stop, Croydon, London", 51.3743; -0.0755,Excessive speed on curve due to driver error (microsleep),7
201,2016,/wiki/Dalfsen_train_crash,https://en.wikipedia.org//wiki/Dalfsen_train_crash,"{'Date': '23 February 2016 08:50 CET', 'Accident title': 'Dalfsen train crash', 'Location': 'Dalfsen, Overijssel', 'Coordinates': '52°30′07″N 6°19′28″E\ufeff / \ufeff52.50194°N 6.32444°E\ufeff / 52.50194; 6.32444', 'Country': 'Netherlands', 'Line': 'Zwolle–Stadskanaal railway', 'Operator': 'Arriva', 'Incident type': 'Obstruction on line', 'Cause': 'Vehicle obstructing line at level crossingOperator unable to ascertain whether or not it was safe to cross', 'Trains': '1', 'Passengers': '15', 'Deaths': '1', 'Injured': '6'}",Dalfsen train crash,23 February 2016 08:50 CET,"Dalfsen, Overijssel", 52.50194; 6.32444,Vehicle obstructing line at level crossingOperator unable to ascertain whether or not it was safe to cross,1
